id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
575,The Experiment,"Drama,Thriller",de,Das Experiment is a shocking psycho thriller about the potential for brutality that humans hide. Even more shocking is the fact that it’s based on an actual occurrence — a 1971 psychological experiment at Stanford University that was aborted prematurely when the experimenters lost control.,10.382,2001-03-07,7.4,875
11545,Rushmore,"Comedy,Drama",en,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",10.519,1998-12-11,7.4,2004
3635,Girl with a Pearl Earring,"Drama,Romance",en,"This film, adapted from a work of fiction by author Tracy Chevalier, tells a story about the events surrounding the creation of the painting ""Girl With A Pearl Earring"" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.",14.298,2003-12-12,6.6,1158
60203,Il pesce innamorato,"Comedy,Romance",it,"Carpenter Arturo writes children's stories in his spare time until a chance encounter propels him into literary stardom. At the peak of his success, he has a one-night stand with beautiful Matilde, but their relationship can't go on – she's married and he has to promote his book. Increasingly weary of his new life, Arturo retreats into an house in the woods to work on new stories, alone. One day, Matilde shows up holding a baby in her arms...",5.224,1999-12-17,5.7,223
284052,Doctor Strange,"Action,Adventure,Fantasy",en,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",209.472,2016-10-25,7.4,19409
209112,Batman v Superman: Dawn of Justice,"Action,Adventure,Fantasy",en,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",98.697,2016-03-23,5.9,15986
14906,Saludos Amigos,"Animation,Family,Adventure",en,"Live-action segments show members of the Disney staff touring South America and recording their impressions in sketches. These segue into four animated sections: ""Lake Titicaca"" depicts tourist Donald Duck's troubles with a stubborn llama; and in ""Aquarela do Brasil,"" Jose Carioca shows Donald the sights and sound of Rio de Janeiro.",24.556,1942-08-24,5.9,330
845,Strangers on a Train,"Crime,Thriller,Mystery",en,"A deranged socialite accosts a tennis star with his theory that if two strangers trade murders, they can disguise their motives and avoid suspicion.",10.95,1951-06-27,7.7,1253
11830,Tampopo,Comedy,ja,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are vignettes about the importance of food to different aspects of human life.",8.819,1985-11-23,7.9,234
4415,Les Misérables,"Crime,Drama,History,Romance",en,"Jean Valjean, a Frenchman imprisoned for stealing bread, must flee a police officer named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",10.42,1998-05-01,7.2,484
1975,The Grudge 2,"Horror,Thriller",en,"A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo, a mean high school prank goes horribly wrong, and strange things begin happening in a Chicago apartment building.",32.226,2006-10-13,5.5,832
10086,Man Bites Dog,"Comedy,Crime,Drama,Thriller,Horror",fr,"The activities of rampaging, indiscriminate serial killer Ben are recorded by a willingly complicit documentary team, who eventually become his accomplices and active participants. Ben provides casual commentary on the nature of his work and arbitrary musings on topics of interest to him, such as music or the conditions of low-income housing, and even goes so far as to introduce the documentary crew to his family. But their reckless indulgences soon get the better of them.",6.789,1992-08-20,7.3,686
4442,The Brothers Grimm,"Adventure,Fantasy,Action,Comedy,Thriller",en,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",28.071,2005-08-26,5.8,2330
72387,Safe,"Action,Crime,Thriller",en,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",28.943,2012-04-16,6.5,2009
20616,Swimfan,Thriller,en,"Ben Cronin has it all: the admiration of his many friends, a terrific girlfriend, and he's on the fast-track to an athletic scholarship. Ben's rock-solid, promising future and romance are turned upside-down with the arrival of Madison Bell. Madison, the new girl in town, quickly sets her sights on the impressionable Ben. While their first few meetings are innocent enough, the obsessive and seductive Madison wants more ... much more.",7.741,2002-09-06,5.3,214
129139,The To Do List,"Comedy,Romance",en,"Feeling pressured to become more sexually experienced before she goes to college, Brandy Klark makes a list of things to accomplish before hitting campus in the fall.",10.742,2013-07-24,5.7,884
14784,The Fall,"Adventure,Fantasy,Drama",en,"In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story about 5 mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality starts to blur as the tale advances.",9.226,2006-01-01,7.6,1009
16391,Black Narcissus,Drama,en,"A group of Anglican nuns, led by Sister Clodagh, are sent to a mountain in the Himalayas. The climate in the region is hostile and the nuns are housed in an odd old palace. They work to establish a school and a hospital, but slowly their focus shifts. Sister Ruth falls for a government worker, Mr. Dean, and begins to question her vow of celibacy. As Sister Ruth obsesses over Mr. Dean, Sister Clodagh becomes immersed in her own memories of love.",7.789,1947-05-26,7.7,343
23410,The Thaw,"Horror,Science Fiction,Thriller",en,"At a remote Arctic research station, four ecology students discover the real horror of global warming is not the melting ice, but what's frozen within it. A prehistoric parasite is released from the carcass of a Woolly Mammoth upon the unsuspecting students who are forced to quarantine and make necessary sacrifices, or risk infecting the rest of the world.",7.848,2009-01-01,5.7,248
12684,Sabotage,"Drama,Thriller",en,Karl Anton Verloc and his wife own a small cinema in a quiet London suburb where they live seemingly happily. But Mrs. Verloc does not know that her husband has a secret that will affect their relationship and threaten her teenage brother's life.,11.312,1937-01-08,6.7,232
57214,Project X,Comedy,en,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",129.159,2012-03-01,6.8,5264
13934,Mater and the Ghostlight,"Animation,Family",en,"Mater, the rusty but trusty tow truck from Cars, spends a day in Radiator Springs playing scary pranks on his fellow townsfolk. That night at Flo's V8 Café, the Sheriff tells the story of the legend of the Ghostlight, and as everyone races home Mater is left alone primed for a good old-fashioned scare.",12.212,2006-07-27,6.2,346
37645,22 Bullets,"Drama,Crime,Thriller",fr,"Charly Matteï has turned his back on his life as an outlaw. For the last three years, he's led a peaceful life devoting himself to his wife and two children. Then, one winter morning, he's left for dead in the parking garage in Marseille's Old Port, with 22 bullets in his body. Against all the odds, he doesn't die...",55.485,2010-03-23,6.6,1005
